1619,F,5918302
1617,V,8193401
1617,N,5918664
1617,B,6277528
1616,Y,9018002
1615,L,8017550
1614,N,8787046
1613,E,9314855
1613,X,2164149
1612,A,3919585
1610,X,4738201
1610,F,1282776
1610,P,6296832
1610,L,4668907
1609,C,1540359
1609,N,5420208
1608,C,2926266
1607,I,9665326
1606,S,1667885
1605,F,7007653
1605,Q,8127399
1605,X,2020479
1603,J,6219138
1603,G,3420476
1601,T,8404635
1559,E,8903471
1559,D,7873950
1556,G,7903994
1553,N,7734419
1553,E,5385112
1552,L,2606625
1551,C,7358016
1550,K,6790390
1550,S,3679025
1549,S,2738514
1549,H,6681322
1548,Z,1631299
1547,H,2870435
1546,H,5432388
1546,T,2647440
1545,T,6794741
1545,B,1580047
1545,H,2975588
1544,Z,9106729
1544,Z,6782752
1541,K,2391441
1540,D,4063809
1540,J,6995424
1540,X,9824433
1537,N,7741996
1537,S,2962119
1536,Y,5741992
1534,Y,5611917
1534,G,7061346
1532,A,6446481
1531,P,3162034
1530,T,4844829
1530,W,3903136
1527,H,9420573
1527,S,9358263
1527,P,2943280
1526,D,6981178
1525,P,7436399
1525,E,1023741
1524,F,1739768
1524,H,9464786
1522,D,5664707
1521,C,9253608
1521,J,1480669
1520,L,7021548
1520,Q,6049632
1519,L,2040116
1518,N,5399493
1516,F,9310934
1516,R,2548168
1515,X,3180247
1515,Y,9303803
1515,Q,4912744
1514,F,1582467
1514,C,9075383
1513,L,5024916
1513,J,3451260
1513,H,7026857
1511,O,3370238
1511,T,3564190
1510,F,9636088
1510,H,9024922
1509,X,4846576
1507,X,8757580
1506,M,4587031
1506,J,6488423
1505,P,5739814
1505,H,4749204
1503,E,5710928
1503,I,9744407
1502,D,4366083
1501,H,4831851
1500,J,9456818
1500,D,7177499
1459,N,9027341
1459,B,8064580
1458,D,3474188
1457,W,8833513
1457,S,8294400
1456,Q,1729383
1454,G,6979881
1454,S,7096962
1452,W,6058630
1452,C,9757962
1452,Z,7431440
1451,Y,3511437
1451,H,3573581
1449,C,3477985
1448,X,9823401
1447,K,2890903
1446,D,9383442
1445,X,3971522
1445,Y,3546503
1445,H,4912820
1443,F,7858795
1443,Z,7871120
1443,E,6720164
1442,E,4321598
1442,L,3021895
1441,G,8100330
1440,U,5431134
1439,S,3991512
1439,E,6745307
1436,R,9841326
1436,C,2584774
1435,N,1224080
1431,R,3194203
1429,B,3061873
1426,G,3451815
1426,H,7309764
1425,B,2043185
1425,M,3494077
1425,Q,8705889
1425,D,8836046
1424,U,6607588
1423,P,3195019
1421,I,9840623
1421,N,8924557
1421,M,6960732
1421,Y,3355151
1418,D,1957376
1414,I,2486473
1414,D,9684790
1414,E,5813921
1411,R,2024515
1409,U,8214929
1409,L,5317200
1408,I,6624928
1408,K,9449540
1407,U,1403553
1406,T,2289339
1406,G,2508621
1405,E,4588363
1404,C,7894231
1404,F,3336367
1404,Z,8667394
1404,T,2364394
1401,K,9234477
1401,W,4108026
1400,Y,1418630
1400,T,7746777
1400,M,2595529
1400,D,7150407
1359,B,2389605
1359,O,5035504
1359,H,5028268
1358,Z,3872127
1357,P,5827961
1357,X,3326409
1356,H,1615708
1356,V,6905395
1355,O,2048916
1355,G,2556961
1354,S,7514373
1353,J,9160213
1353,E,2965427
1352,V,1560796
1351,R,4973583
1350,M,4620571
1349,A,2840193
1348,A,7679408
1348,I,2173414
1348,E,1072457
1347,A,9458114
1346,B,9925777
1345,E,1596547
1344,L,8963632
1342,K,5276161
1341,A,9452721
1341,Y,5998307
1341,S,5242404
1339,U,5938740
1338,M,6430392
1337,Q,4255184
1336,I,4559366
1335,W,6937987
1333,C,2833514
1333,U,1625465
1332,W,2185590
1331,J,9233924
1331,S,3582991
1331,J,7169658
1330,Q,8549102
1330,B,1038332
1329,Y,4957043
1329,W,6573817
1328,E,1664126
1325,C,4338227
1324,D,6000720
1324,F,7295162
1324,F,4798384
1324,F,7940549
1323,H,7167682
1322,D,2039184
1322,D,6534446
1322,K,1736390
1322,K,8802077
1321,C,5870938
1320,Y,3249276
1320,Y,7880130
1320,J,3257364
1319,Y,9670781
1319,D,7047777
1318,N,8786068
1318,P,4348747
1317,O,3602204
1316,F,3528201
1315,B,8664015
1315,E,7842468
1315,J,1898009
1314,L,4744694
1314,Z,6230400
1314,V,2831013
1313,J,4961361
1312,T,9946756
1312,M,9315340
1311,Q,8517552
1310,S,8025941
1310,H,1705682
1308,I,3070141
1308,K,8124295
1307,R,1287509
1306,C,7802431
1303,T,4357301
1302,D,2981047
1301,V,6832915
1301,S,2592503
1300,V,4820541
1300,C,8321656
1300,K,5119265
1259,S,5376216
1258,O,9808670
1258,Y,5823254
1257,L,8294735
1257,P,5720547
1256,T,4843742
1254,E,7883515
1254,W,3535073
1253,B,6020974
1253,A,3902922
1252,T,8309452
1252,E,5729497
1252,I,1416669
1250,B,2207210
1249,H,8852214
1249,Z,6912180
1248,P,9085180
1248,Z,1933529
1248,H,7818890
1248,K,9708389
1247,L,9834625
1247,I,6853246
1247,C,3203388
1247,Q,9052364
1246,V,5759135
1244,P,2938107
1243,F,6634313
1239,A,7787208
1238,C,4189539
1238,G,3238022
1236,S,2524177
1235,H,3131248
1234,T,6290487
1234,X,7058205
1234,T,3744579
1232,E,6222045
1231,M,2387401
1231,K,2297634
1231,R,9088335
1231,W,9676321
1231,P,6777788
1230,G,9439013
1229,Y,3044754
1229,D,4237225
1228,A,8855974
1227,Y,8629167
1226,V,1340297
1225,F,8517699
1225,B,2302982
1224,S,4156470
1224,I,2279696
1223,P,4349232
1223,Q,2926871
1221,Z,3042114
1219,B,5921840
1219,W,6687969
1215,B,8154271
1214,E,5639366
1213,E,4259586
1211,P,3782059
1210,U,7788144
1209,N,6926035
1207,K,8287887
1206,I,1927256
1203,B,8933322
1202,K,4180673
1200,Z,8025431
1159,N,9031782
1159,D,5235300
1159,P,4883591
1157,G,5302054
1157,I,7518689
1156,O,2729728
1154,M,7674009
1153,M,7312428
1153,O,8625784
1152,G,1163220
1151,A,1193483
1150,G,4078990
1149,U,2896261
1149,T,4801178
1149,J,2387591
1147,L,6354577
1146,U,1534695
1145,O,8098877
1144,O,4542945
1144,B,9306047
1143,Y,1729884
1142,E,5931294
1139,G,8814681
1138,O,2863571
1138,J,6120815
1134,M,9872063
1134,Y,7222527
1133,M,7100276
1131,A,6033716
1130,F,1892297
1129,M,3507339
1129,E,7698517
1129,D,5439451
1128,B,1822136
1127,K,5119550
1127,B,8570000
1126,G,2167203
1125,V,4642983
1123,Z,4305872
1123,Q,8144433
1123,N,1960524
1123,D,9974294
1123,Q,9008404
1123,C,7217042
1122,V,8307340
1118,Q,2518020
1118,R,5007396
1117,N,6138647
1116,M,7304260
1110,B,4903285
1110,N,7114730
1109,I,6029384
1109,J,5641421
1108,I,8050750
1107,W,5526121
1106,W,1579762
1102,M,9785684
1101,N,4540161
1100,D,2741956
1100,S,1661377
1059,P,9352472
1058,P,7982016
1058,D,2051401
1056,R,3561121
1055,E,5818521
1054,O,5807278
1053,U,2426763
1053,H,6934342
1053,Y,6086022
1053,C,7655064
1052,B,1627775
1052,X,2051259
1051,C,5274589
1049,H,1667075
1048,P,7534829
1047,B,9611774
1047,R,3363002
1046,N,6483201
1044,C,7552967
1043,N,4724210
1043,G,6113539
1040,E,8919742
1039,C,6576788
1038,O,2704442
1038,F,1929839
1037,W,6042552
1036,N,3460434
1035,R,6387448
1034,K,1195073
1034,Z,7174705
1034,B,2322473
1033,G,4170081
1033,D,7873264
1032,R,5047131
1031,K,6255347
1031,T,4696682
1031,W,8812826
1031,P,6263591
1029,D,6295430
1029,T,1683896
1029,A,2209121
1025,P,9805685
1025,V,3766822
1024,A,3551778
1024,C,8070747
1022,J,8869306
1021,E,1653654
1020,Z,9494868
1020,P,4201823
1019,E,9011487
1018,O,9253959
1018,E,1234101
1016,B,1785070
1016,V,5904285
1015,K,5749038
1015,J,7805441
1013,T,3582901
1013,Q,1317171
1012,M,6596098
1011,U,3614954
1011,A,1174502
1008,J,4029191
1006,C,4491598
1005,D,5846962
1003,X,8207422
1003,Y,2034187
1002,O,1497623
1002,G,7673288
959,J,8143940
958,R,5643209
958,Q,5582398
957,V,8534195
956,J,1567818
956,Z,6688935
955,Z,5819775
954,J,8717342
954,D,3033102
953,L,4233172
953,P,8340737
951,V,6530473
950,Q,6985240
950,O,2712897
949,V,6951059
948,S,6681774
948,R,7951404
948,U,7394318
946,T,7990193
945,C,3554968
943,U,9264832
942,U,1952780
941,S,1938427
939,J,3460137
937,A,1792048
936,N,3575199
935,W,8552136
935,R,6538424
935,G,2327709
934,R,8042408
933,I,5462782
933,E,3878490
933,Y,3682238
932,O,3256084
931,F,4837752
930,H,3647021
930,R,5688130
930,Q,7734291
930,W,3595325
929,C,2293318
928,I,7105396
928,A,5284039
927,F,8258030
927,J,5295995
926,L,8927877
925,K,8324902
925,Z,5540033
925,N,8018969
925,F,2646924
924,I,1029297
924,R,5946414
923,A,8929126
921,T,8180164
921,N,3265312
920,K,8243660
919,X,2302699
919,U,6126315
916,E,6893714
916,S,1981792
915,W,8843096
912,A,6093218
912,U,9998127
912,V,1999357
911,B,1952878
909,M,8049290
907,W,8254201
906,G,5049378
906,Z,7247108
905,M,8229402
904,S,3031036
903,D,4339737
902,G,6536087
901,I,3193555
901,C,7822393
901,Z,2160506
901,D,9348587
900,T,7509224
900,D,5057439
859,B,1383983
859,T,9974588
859,S,7936266
857,Z,5544116
855,Z,8399190
854,M,7731422
854,P,4011465
853,M,3016950
853,W,7620554
852,N,5499940
851,D,5902159
850,U,5457570
850,W,4768509
849,H,9966994
847,F,7552038
847,A,9754638
845,U,9210660
845,Z,7385011
844,O,7509214
843,W,3422765
843,R,2750862
842,V,1693375
839,Y,5227052
838,W,8774782
836,M,7891205
836,K,3079831
835,R,7199268
833,T,7109127
833,T,7230434
833,I,5928531
832,R,2309847
831,G,8575006
831,O,9945024
830,Z,4640135
829,D,9820279
828,L,7123698
828,O,2410839
828,D,6329719
827,Y,4375712
826,S,7489621
825,A,9498532
823,O,3939641
823,S,6251482
822,J,1214970
821,N,9525403
821,U,2835178
819,Y,5976939
818,P,5413489
818,V,9863228
817,N,9237799
817,X,8456886
815,B,3205488
813,S,6533698
813,O,5918194
812,F,4302871
812,N,9968636
811,L,5049815
810,T,1526279
810,H,6659102
809,J,6199866
809,D,3302762
807,Y,7592314
807,C,7211255
805,O,4393061
805,W,5449046
803,L,1582309
803,O,1082551
803,F,5647486
802,O,7180256
759,A,4935618
759,R,6253070
758,B,3931293
753,R,5838215
753,X,5929155
752,N,3363084
751,Y,1101574
750,C,5775069
750,K,5681682
749,U,4804098
748,S,2340975
748,B,6309633
747,P,1509085
747,X,5804264
747,D,9750496
746,C,2656055
746,C,2912174
745,J,7784968
743,J,2858832
741,F,4279233
741,U,7933135
738,Z,6684482
738,L,3252628
738,Q,9899396
738,N,9695535
737,P,9324304
735,U,8371765
735,J,6928087
734,R,9203742
734,E,9205648
733,J,5948301
733,X,9534507
732,W,1849357
731,G,4304860
730,K,9043165
729,C,3091381
729,X,2398258
727,I,8077162
723,O,9357864
723,S,1759469
722,F,6982450
720,G,1892043
720,P,9374861
718,X,9450319
717,X,8355511
716,V,1481873
715,F,3135772
714,Q,9568228
714,R,2462063
714,G,3014711
712,R,8593721
711,J,9248167
708,V,5410938
708,Q,6596047
708,F,5561103
707,T,4913057
707,K,3637408
707,I,4212893
706,B,6089663
706,H,8509569
706,F,8229726
704,M,8372682
703,I,7517537
702,Q,8749203
701,A,1433796
700,X,9075753
659,G,9528655
659,Q,8581732
659,W,3694911
658,J,9162318
658,L,4667466
656,V,1854081
656,Y,8717642
655,G,1887167
653,O,6470831
653,Q,6411602
652,V,2698903
652,P,3857715
650,Y,4521980
647,G,8386563
645,R,9698155
644,I,8311845
644,F,9683617
644,M,8334290
643,G,2022826
643,Z,8839462
642,T,3241879
642,G,3496750
640,R,2113094
640,L,5002940
640,P,6216299
639,E,9802453
638,X,7193626
637,I,4925358
637,A,9607753
636,V,3042315
634,Q,4579820
633,P,4533619
633,C,3817525
633,E,6950145
631,L,9423270
631,B,5076969
631,N,7637063
630,M,2141857
628,Q,1451255
628,L,8210230
628,I,3750757
627,O,1842057
627,A,3411570
625,J,7376234
624,O,3266953
623,E,3737222
623,J,1147478
621,U,4001751
621,O,4638790
620,K,7515170
619,W,5312237
613,J,6358005
612,N,4183454
610,R,7110522
608,A,3505610
606,D,3108963
605,T,3089688
603,W,6205497
601,Q,2156718
600,S,6397631
