1915,Z,7721504
1855,J,1112435
746,C,2912174
849,H,9966994
1630,U,9400551
1037,W,6042552
1436,C,2584774
845,Z,7385011
821,U,2835178
1817,C,2860750
1100,S,1661377
1526,D,6981178
1109,J,5641421
853,M,3016950
1020,P,4201823
640,L,5002940
1400,M,2595529
1034,B,2322473
704,M,8372682
1656,N,7410386
1116,M,7304260
729,C,3091381
1145,O,8098877
1617,B,6277528
1623,L,8653139
1838,Q,8494942
1527,S,9358263
1005,D,5846962
1357,X,3326409
1556,G,7903994
1341,A,9452721
1929,D,2837767
1914,S,4944412
1801,Q,2025637
1400,D,7150407
1248,Z,1933529
628,L,8210230
1909,D,1744653
625,J,7376234
1734,Q,2572252
1527,P,2943280
1519,L,2040116
652,P,3857715
1605,F,7007653
1451,H,3573581
1324,F,7295162
1315,E,7842468
1630,D,1518182
1752,E,1068161
628,I,3750757
1221,Z,3042114
1734,V,5342998
901,Z,2160506
707,K,3637408
2000,V,6283016
1351,R,4973583
1534,G,7061346
1118,Q,2518020
1840,E,2582374
1244,P,2938107
1953,O,4962009
1348,E,1072457
718,X,9450319
901,D,9348587
813,S,6533698
1038,O,2704442
723,O,9357864
1513,J,3451260
1016,B,1785070
1540,J,6995424
743,J,2858832
735,J,6928087
1635,H,5803599
809,J,6199866
1546,H,5432388
1845,W,5569913
1024,C,8070747
1449,C,3477985
959,J,8143940
1223,P,4349232
1829,R,7926936
1830,Y,5092274
1258,O,9808670
1955,T,8656850
823,O,3939641
809,D,3302762
930,Q,7734291
658,L,4667466
707,I,4212893
1559,D,7873950
1459,B,8064580
1325,C,4338227
1337,Q,4255184
1854,G,1332388
631,B,5076969
1312,T,9946756
1300,K,5119265
1123,D,9974294
1614,N,8787046
1847,F,9177150
1807,U,5270056
1424,U,6607588
1252,E,5729497
1957,A,5826474
1513,H,7026857
927,F,8258030
706,B,6089663
1404,T,2364394
842,V,1693375
1051,C,5274589
1314,Z,6230400
1331,S,3582991
915,W,8843096
1540,D,4063809
647,G,8386563
714,R,2462063
1149,T,4801178
716,V,1481873
1442,L,3021895
633,C,3817525
734,R,9203742
1631,S,3747799
1841,C,2668533
1310,H,1705682
1603,J,6219138
803,F,5647486
1008,J,4029191
1646,A,4081131
1038,F,1929839
1052,X,2051259
1236,S,2524177
1307,R,1287509
1435,N,1224080
1819,J,5919194
1747,B,4050549
1139,G,8814681
850,W,4768509
835,R,7199268
1353,E,2965427
729,X,2398258
1605,Q,8127399
1854,Z,5818237
1631,E,6903142
1500,J,9456818
950,O,2712897
1206,I,1927256
1356,H,1615708
948,R,7951404
1514,C,9075383
1537,S,2962119
737,P,9324304
734,E,9205648
1414,I,2486473
1123,C,7217042
1705,D,3187419
957,V,8534195
1847,O,8932117
1607,I,9665326
1013,Q,1317171
933,I,5462782
1934,J,5766116
935,R,6538424
1029,A,2209121
1645,B,4437350
1501,H,4831851
1740,S,6232295
1341,Y,5998307
1338,M,6430392
1622,B,4589391
1031,W,8812826
933,E,3878490
1552,L,2606625
1230,G,9439013
1511,O,3370238
1844,J,5780917
831,G,8575006
1935,H,1722248
813,O,5918194
1917,K,7010148
1356,V,6905395
1408,K,9449540
1730,V,6574026
1844,F,2196274
1530,W,3903136
1025,V,3766822
1710,A,8392275
1252,I,1416669
1715,P,7491816
1740,S,2380782
1951,E,4139371
1159,D,5235300
1725,M,3875420
818,V,9863228
815,B,3205488
822,J,1214970
624,O,3266953
1726,Z,4129332
1916,W,8963923
930,W,3595325
819,Y,5976939
748,B,6309633
1122,V,8307340
1515,Q,4912744
1006,C,4491598
1320,Y,7880130
1712,P,1693019
1423,P,3195019
1831,E,8602237
1844,E,8094266
1256,T,4843742
1332,W,2185590
1801,S,2544509
1143,Y,1729884
1651,Z,2877485
1752,T,3466575
805,W,5449046
939,J,3460137
1615,L,8017550
1601,T,8404635
1342,K,5276161
1253,B,6020974
706,F,8229726
1520,Q,6049632
1739,O,2378121
1719,U,8500598
752,N,3363084
1754,K,6759833
750,K,5681682
1832,D,1273896
921,T,8180164
919,U,6126315
1425,Q,8705889
1907,V,1489453
1054,O,5807278
1231,R,9088335
1118,R,5007396
723,S,1759469
1053,C,7655064
621,O,4638790
1336,I,4559366
1031,P,6263591
1248,H,7818890
758,B,3931293
1650,E,3016931
1457,S,8294400
900,D,5057439
909,M,8049290
1655,O,1409444
1441,G,8100330
1909,D,3561351
1207,K,8287887
1312,M,9315340
924,I,1029297
706,H,8509569
1359,B,2389605
1159,P,4883591
1743,T,1456365
903,D,4339737
644,F,9683617
1750,B,6359320
953,L,4233172
1032,R,5047131
1011,U,3614954
1231,W,9676321
1138,O,2863571
1229,D,4237225
1248,K,9708389
1908,A,1624673
1149,J,2387591
803,O,1082551
1043,N,4724210
1219,W,6687969
1621,X,9530142
1750,F,1297037
1308,K,8124295
714,G,3014711
1232,E,6222045
1314,V,2831013
644,M,8334290
1956,C,1015117
1411,R,2024515
1239,A,7787208
1755,Z,5240280
1147,L,6354577
1317,O,3602204
1138,J,6120815
1439,E,6745307
1713,H,3577260
923,A,8929126
1546,T,2647440
836,K,3079831
1426,G,3451815
1446,D,9383442
1316,F,3528201
727,I,8077162
630,M,2141857
636,V,3042315
1609,N,5420208
904,S,3031036
1341,S,5242404
1734,P,6131356
1108,I,8050750
1414,D,9684790
1507,X,8757580
1331,J,7169658
1521,J,1480669
932,O,3256084
926,L,8927877
1322,K,8802077
1359,O,5035504
1345,E,1596547
1225,B,2302982
1445,H,4912820
905,M,8229402
1511,T,3564190
852,N,5499940
1231,P,6777788
1610,P,6296832
751,Y,1101574
1144,B,9306047
1715,H,9543056
1610,L,4668907
1636,M,7990606
1707,X,2483897
921,N,3265312
1621,W,2399054
1811,N,6579293
817,N,9237799
1929,S,2260063
741,U,7933135
637,I,4925358
853,W,7620554
1545,H,2975588
948,U,7394318
1936,M,1330489
951,V,6530473
643,Z,8839462
1247,Q,9052364
701,A,1433796
1335,W,6937987
1839,Y,5709560
1443,Z,7871120
640,P,6216299
1752,T,9348996
1759,I,7545263
1909,H,9707155
1659,Q,1608748
1406,G,2508621
1658,K,7165906
823,S,6251482
1900,V,3524912
1740,S,2186030
1401,K,9234477
1613,E,9314855
955,Z,5819775
811,L,5049815
902,G,6536087
925,F,2646924
1443,E,6720164
1759,V,5487095
1805,G,9659270
1359,H,5028268
712,R,8593721
1333,U,1625465
1625,I,5554019
1421,M,6960732
1506,J,6488423
1843,P,3064636
953,P,8340737
1503,I,9744407
1647,H,9407969
833,I,5928531
1745,F,9890837
1658,C,9691881
637,A,9607753
1957,K,5646514
1324,F,4798384
1548,Z,1631299
1540,X,9824433
1223,Q,2926871
1456,Q,1729383
619,W,5312237
1547,H,2870435
1945,Y,4682641
826,S,7489621
931,F,4837752
1454,S,7096962
1425,D,8836046
1544,Z,6782752
605,T,3089688
606,D,3108963
749,U,4804098
627,A,3411570
1016,V,5904285
1859,J,2709063
1623,O,7035209
1853,T,5576067
1253,A,3902922
1238,G,3238022
942,U,1952780
1213,E,4259586
1015,J,7805441
1858,Q,8227647
1505,H,4749204
906,Z,7247108
1324,F,7940549
1315,J,1898009
1613,X,2164149
954,D,3033102
1532,A,6446481
839,Y,5227052
759,R,6253070
1550,S,3679025
831,O,9945024
1249,Z,6912180
633,E,6950145
1925,J,3662727
1452,Z,7431440
1303,T,4357301
1043,G,6113539
935,G,2327709
1822,P,9635316
1022,J,8869306
720,P,9374861
1414,E,5813921
1401,W,4108026
1301,S,2592503
612,N,4183454
1250,B,2207210
1011,A,1174502
1313,J,4961361
738,Q,9899396
1525,E,1023741
1956,P,6034721
1227,Y,8629167
753,X,5929155
1913,B,3653591
1421,Y,3355151
1549,H,6681322
933,Y,3682238
1605,X,2020479
1518,N,5399493
817,X,8456886
747,D,9750496
1302,D,2981047
642,G,3496750
956,Z,6688935
631,N,7637063
738,N,9695535
